wavelength,n,k
395.0,1.6456675678675927,0.15264341664236353
395.0,1.6471800260706897,0.15208302841569343
396.0,1.6476744167129418,0.15166882372409884
397.0,1.6486843812826006,0.15127518695871994
398.0,1.6495364381814681,0.15090391921395116
398.0,1.6488276048474844,0.1505642237416034
399.0,1.649493484417287,0.15007430107597985
400.0,1.649493484417287,0.149646698859946
401.0,1.6497368791481868,0.14922580205062994
401.0,1.6516187971504535,0.14869955803612547
402.0,1.6529488729405306,0.1482081022956779
403.0,1.6548783688291093,0.1477544877114863
403.0,1.6553140868758658,0.14742608308400776
404.0,1.6540781655183467,0.14705961681684793
405.0,1.6543568366528576,0.1465599725641011
406.0,1.6558068576411473,0.14611162521916485
406.0,1.6579696317212687,0.14562071226452697
407.0,1.6596386407004777,0.14511582179827295
408.0,1.6587686090368003,0.1447467785096434
409.0,1.6575272333752984,0.14433496616470637
409.0,1.6583192149646004,0.1438097044137004
410.0,1.6581265933713412,0.14343457799841297
411.0,1.6577841191638334,0.1430363791184491
411.0,1.65938194064627,0.14242743443583034
412.0,1.6606010385130867,0.14183135746920908
413.0,1.6595530768581435,0.1413914565309794
414.0,1.6578055251463226,0.14098413915179078
414.0,1.6580909211148571,0.14048086007463853
415.0,1.6571846787426592,0.1400836488290236
416.0,1.656585097205691,0.1394843944836571
417.0,1.6586402187673246,0.1385947722701569
417.0,1.6596457708924328,0.13786591229842407
418.0,1.6599024446717578,0.13720962259991482
419.0,1.6609930238862491,0.13640669211377107
420.0,1.6615060788888196,0.13561691838214732
420.0,1.6618053142222509,0.13491906627644426
421.0,1.663244014442381,0.13414016784337313
422.0,1.6635430508666826,0.13337908925886166
422.0,1.662325331963187,0.13267202390284077
423.0,1.6621686252025611,0.13179930938724285
424.0,1.6623609458241524,0.13074930880342306
425.0,1.6621971180407533,0.12966066472753504
425.0,1.6623395775658614,0.12863903273213403
426.0,1.6625888630374848,0.12760736142742932
427.0,1.6632938562129647,0.1265077766630971
428.0,1.6638349345387295,0.1254497076458909
428.0,1.6637851030353286,0.12455664292254838
429.0,1.6621116385926071,0.12386282613486384
430.0,1.6602874074881955,0.12319575421548973
430.0,1.659481771485324,0.1223577029657264
431.0,1.6586830162377195,0.1214278162317228
432.0,1.657855471741286,0.12047018575137769
433.0,1.6575629135031762,0.11947070758619163
433.0,1.6561710178242885,0.11879791778526369
434.0,1.6545997555019605,0.11836793807359636
435.0,1.6534849930875248,0.11796743374901114
436.0,1.6514685825581443,0.11760929427248375
436.0,1.650667284083624,0.11713293380007328
437.0,1.6513898950902968,0.1164585951227804
438.0,1.6500017224993975,0.11593798777974079
438.0,1.6475096310032724,0.11552036992403247
439.0,1.6465851908460005,0.11503086274987477
440.0,1.6450293272837286,0.11464760034550199
441.0,1.642718766382247,0.11451152904733271
441.0,1.6415841924810082,0.11450702880224448
442.0,1.6403412809954865,0.11465146887327327
443.0,1.6386374956845027,0.11484670545179047
444.0,1.6373858228522735,0.1151792962536904
444.0,1.635975082370597,0.11561454452021203
445.0,1.6341167676663975,0.11613314575687256
446.0,1.6320189437239518,0.11673555330627652
446.0,1.6307059134807955,0.11741350739581281
447.0,1.6297820040262838,0.11812891675813748
448.0,1.6282942847673176,0.11880907462108414
449.0,1.6263717730502965,0.11946550779832864
449.0,1.6240567487103819,0.12020178219172364
450.0,1.6218044742791227,0.12101054513385129
451.0,1.6194918154762603,0.12192257609667771
452.0,1.618178502748987,0.12281860541761712
452.0,1.616232431980258,0.12385411289780096
453.0,1.614575399553449,0.12492205429708092
454.0,1.6132008080986167,0.12593915122569987
454.0,1.6125168094030373,0.12680948072942905
455.0,1.611919944622016,0.12773880077503452
456.0,1.6107839675220916,0.12876281923591026
457.0,1.6083642721436333,0.12990848301086197
457.0,1.605868668403131,0.13112908234004084
458.0,1.6056642126707859,0.13230968323024128
459.0,1.6055473714449866,0.13353842483145964
460.0,1.604342047310151,0.134838807661265
460.0,1.6015121382276416,0.1362403572089686
461.0,1.6008534367902436,0.13741813212284762
462.0,1.601438960102798,0.13850934534899115
462.0,1.6024924624207302,0.13963191625665708
463.0,1.6008534367902436,0.1410652450749562
464.0,1.5986268456303891,0.14260714427780385
465.0,1.5966324623506831,0.14420097303394333
465.0,1.5953702395694025,0.1457235754453057
466.0,1.5941806383895896,0.14727087897704147
467.0,1.592850633926571,0.1488239223880971
467.0,1.5910635720177817,0.15042786943340422
468.0,1.5894368198640112,0.15193108252381138
469.0,1.5885897570384315,0.15330736156664057
470.0,1.5870419450370656,0.15467788053925693
470.0,1.5857142116114966,0.15596067325706492
471.0,1.5846660967829436,0.15723666907506892
472.0,1.5835656646433074,0.1585311670626637
473.0,1.5811630652327935,0.15998857285942228
473.0,1.5800678914064221,0.16126326234101326
474.0,1.5810520984369514,0.16230446896359518
475.0,1.581170462774664,0.16341865728734994
475.0,1.5805119617351555,0.16460568622000374
476.0,1.5797199590151496,0.16585151803234044
477.0,1.5791127650144396,0.16701878518992064
478.0,1.5785053631559849,0.16815461406610893
478.0,1.577171309590509,0.16933575115335578
479.0,1.5768747160010617,0.17040654788343335
480.0,1.5760143110525873,0.17154600134873477
481.0,1.5761552683816107,0.17259059609711658
481.0,1.5757620432739774,0.1734398243828941
482.0,1.5764668180165669,0.17373001878106317
483.0,1.5786090806574393,0.1735206872294587
483.0,1.580793149150184,0.1732849828391599
484.0,1.5812444365129084,0.17363462104089258
485.0,1.5795274565495825,0.1749082352352792
486.0,1.5768673005199394,0.1768542713642558
486.0,1.5732001989011657,0.1790652731036055
487.0,1.5689517764414556,0.18123763586694458
488.0,1.5646179942237186,0.18326004167815074
488.0,1.5619345068178812,0.18500021812549458
489.0,1.561276048714362,0.18632644240926205
490.0,1.5620691589054692,0.1872391259648767
491.0,1.5620392371725595,0.18803487626880383
491.0,1.5619120637306514,0.18877511784337103
492.0,1.5619494687057365,0.18945722544705013
493.0,1.5621589208373974,0.19003081547208536
494.0,1.5616053107968586,0.190638267775426
494.0,1.5608643780241513,0.19126294994009663
495.0,1.5600182563548506,0.1919346654118136
496.0,1.5594114739572655,0.1925405885800649
496.0,1.5586395589643454,0.19308296691488253
497.0,1.5577622767830421,0.19359220240196753
498.0,1.5563891592413137,0.19400336915273575
499.0,1.555781010635774,0.19436167267594973
499.0,1.5553454040723977,0.19476377428851963
500.0,1.5545640183874376,0.19535142621957957
501.0,1.5536845002368316,0.1959850237174536
501.0,1.5525712470812894,0.19655952684240807
502.0,1.5527969699247157,0.19695242337801183
503.0,1.5507416968967236,0.19753366293972444
504.0,1.5506286916905752,0.1979373454315352
504.0,1.5491739604405714,0.1984388928518126
505.0,1.550040932757892,0.1986324492010152
506.0,1.548894918644757,0.199055863966142
507.0,1.5477707006369428,0.19947022280291374
507.0,1.5447485970311035,0.2001468970526562
508.0,1.543000600983839,0.2008215788476191
509.0,1.5419099178739268,0.2015263842301087
509.0,1.5420614488746591,0.20215745283075356
510.0,1.541447653932106,0.20266797795292138
511.0,1.5406667863411467,0.2032190658947069
512.0,1.539619935547259,0.20371277802203913
512.0,1.5387090317327101,0.2042359776216301
513.0,1.5377291853848785,0.20466237997361322
514.0,1.5366498420761372,0.20522562511784823
514.0,1.5354707795150995,0.20597186543183113
515.0,1.5333689262291212,0.20669859531831158
516.0,1.5321490637624346,0.20742244295944431
517.0,1.5311266334807525,0.20812655867858565
517.0,1.5311418989877739,0.2089656601399253
518.0,1.530744942937312,0.20976937532735226
519.0,1.529354727807077,0.21044945296140197
519.0,1.5279172532275087,0.2112293215848057
520.0,1.5255820617767883,0.21212572362298202
521.0,1.5241637351807489,0.21299262381824985
522.0,1.5220911421221803,0.21382290514403093
522.0,1.5210844278693851,0.21458831053216726
523.0,1.5198384603779456,0.21537966707573347
524.0,1.5188839876169966,0.21633606145676956
525.0,1.517597466997851,0.21728269940146733
525.0,1.5157927317762414,0.21829766236690795
526.0,1.5149280671699352,0.21907492212188107
527.0,1.5134985977113067,0.21994093755671593
527.0,1.5124003378883375,0.22093165884693136
528.0,1.5110455900983601,0.22198153265553053
529.0,1.5096351670367523,0.22300048948232934
530.0,1.5090690195324954,0.22390853585838139
530.0,1.5069573614515062,0.22498326316816736
531.0,1.5055502596139334,0.2259750945166023
532.0,1.5031055316160054,0.22707460469922608
532.0,1.5013196170463947,0.2280366923560135
533.0,1.4994998998998998,0.2291365403351178
534.0,1.4982487706974343,0.23023455094157474
535.0,1.4968162424518638,0.23148954684732223
535.0,1.4959935483866675,0.23275649529136824
536.0,1.495154616622954,0.23400732755525233
537.0,1.4942523191735535,0.23527719839911604
537.0,1.4926186371977983,0.23660732837562973
538.0,1.4905970447014194,0.23800137394059354
539.0,1.4882802174211514,0.23947077638570843
540.0,1.487159587058595,0.2407996711813875
540.0,1.4857059188537338,0.2421293660496232
541.0,1.4847806389866167,0.24337484485535513
542.0,1.4834111457631793,0.2447246381664667
542.0,1.481532393145521,0.24623698397357704
543.0,1.4801987630130629,0.2477305626337591
544.0,1.4784897648363535,0.24926449956805827
545.0,1.4767064904028397,0.25072711498862293
545.0,1.4747368374844452,0.25216654772408365
546.0,1.4727317270857736,0.25366560479375533
547.0,1.4711474450660518,0.25518518607855134
547.0,1.4696731364390503,0.25678755572793227
548.0,1.4681406344913794,0.25844811996392736
549.0,1.466565763536143,0.2600676211605323
550.0,1.4646744878616957,0.26166257242256397
550.0,1.462715305034584,0.26328682367420403
551.0,1.4605260935558233,0.2650164150953133
552.0,1.45875361414687,0.26679083740287396
553.0,1.4574161913534107,0.2685405107741265
553.0,1.4561663703889773,0.27031348123920573
554.0,1.4546548210126304,0.2721468198122876
555.0,1.4525788967336324,0.27406750187235446
555.0,1.4500086328100443,0.27604547046002414
556.0,1.4477347870845874,0.2779766246062063
557.0,1.4453900555892785,0.27989343176387005
558.0,1.4438785954220708,0.2817501103056271
558.0,1.442117749029061,0.28365885806191843
559.0,1.440840367256366,0.2855864555762919
560.0,1.4390326524858845,0.2875958991888339
560.0,1.437163559830591,0.2896898982964628
561.0,1.4351912243146652,0.29178997215893243
562.0,1.4330318209781052,0.293933239893998
563.0,1.4311923758118639,0.2959802635562766
563.0,1.429365947954631,0.2979034122461622
564.0,1.427903846972761,0.2997349242020413
565.0,1.4263640085698108,0.3014718309478819
565.0,1.424947380412865,0.3031360056073706
566.0,1.4234864960436215,0.30467243294152835
567.0,1.4225280641912448,0.30612405761665323
568.0,1.421703319964525,0.3076147880117675
568.0,1.4205743596304679,0.30931912801826045
569.0,1.4195958779682607,0.3112575986107493
570.0,1.4182782595756083,0.313503317024362
570.0,1.4168147150823716,0.3158671121123988
571.0,1.4156878745988455,0.31831642732301874
572.0,1.4142623807279597,0.32079830264169973
573.0,1.4128515153739847,0.3233512430852404
573.0,1.411395696126158,0.3258703624860951
574.0,1.4097580883362049,0.3283471194981857
575.0,1.408125822437779,0.330805734398892
575.0,1.4066017594029514,0.3332897639671634
576.0,1.4049460739666904,0.3360276393708132
577.0,1.4031923730160674,0.33890824404787384
578.0,1.4015556101595996,0.34176064598990125
578.0,1.4002438028601654,0.3443774880405078
579.0,1.399172051168599,0.34689141586259997
580.0,1.397838994265437,0.3496402097397825
580.0,1.396121758914087,0.35278370171109386
581.0,1.394026509762705,0.356319624785631
582.0,1.3921263527609196,0.3600107616884137
583.0,1.390597605936071,0.3635424544747574
583.0,1.389249781422532,0.3670103070761356
584.0,1.3881101479160909,0.37040677000649286
585.0,1.3869424377185902,0.3738961051977339
585.0,1.3854472340620108,0.37763970082411763
586.0,1.3838696354159998,0.38150424509304914
587.0,1.3819968470109338,0.38545681886873595
588.0,1.3802788852025747,0.3895188741035609
588.0,1.379081009138362,0.39348407140903274
589.0,1.3780768216480925,0.39734149602902785
590.0,1.377587553019579,0.4009908459375322
590.0,1.3773828513503228,0.4045541156183604
591.0,1.3771246663160484,0.40808564363784394
592.0,1.3768663886175017,0.41163900255594416
593.0,1.376224745652247,0.415411180896832
593.0,1.3754218829682474,0.4194944029993876
594.0,1.3746359877061727,0.42370741304217086
595.0,1.3740102232335851,0.42807745048045615
595.0,1.373938672154652,0.432395526512308
596.0,1.374171186776106,0.43664942599702145
597.0,1.3745287529324817,0.44074822458373725
598.0,1.3749308000247153,0.4448577315682126
598.0,1.3751540614717128,0.44898009563119995
599.0,1.375448659590661,0.45317203260704586
600.0,1.3758412681259802,0.4574655442211124
600.0,1.3764654290039404,0.46174967164194974
601.0,1.3772671246791788,0.46611734817904693
602.0,1.378112391896779,0.4706192875884423
602.0,1.379045486412461,0.4752663026189906
603.0,1.3799951222363207,0.48016738038713946
604.0,1.3808017844054246,0.4851842318487333
605.0,1.3818995442490682,0.4901817952328187
605.0,1.3830839951238953,0.4953242204338885
606.0,1.38402842786156,0.5004471742570256
607.0,1.3855528756945679,0.5055577934401029
607.0,1.387478228189197,0.510767418422753
608.0,1.3891621779575267,0.516004564868237
609.0,1.3912968388627123,0.5213358524931141
610.0,1.3936782056164931,0.526803638904564
610.0,1.3955572023861185,0.5321095492105186
611.0,1.3977176961621944,0.5373632952775979
612.0,1.400330171891566,0.5424693091029645
612.0,1.4028825035828767,0.547547600183808
613.0,1.40559845222696,0.5526912766589996
614.0,1.4083995142991748,0.5577808409045929
615.0,1.411225260793357,0.5629837202744232
615.0,1.4139396178036205,0.5682082093516577
616.0,1.4167554443929629,0.5735078053974937
617.0,1.4198743503514373,0.5787748007993331
617.0,1.4232175669023226,0.5841195594076484
618.0,1.426313752248989,0.5893905412834479
619.0,1.429365947954631,0.5946129159961933
620.0,1.4326076578333315,0.5999278671267616
620.0,1.435846365168764,0.6051406856847693
621.0,1.4389830779610129,0.6103109264289135
622.0,1.442389489824981,0.6153674849315075
622.0,1.4459480495874217,0.620407554392281
623.0,1.4492240055112813,0.6254244263418273
624.0,1.4524158997432697,0.6304604738176106
625.0,1.4555896436244802,0.6355605083658589
625.0,1.4588832122138802,0.6405488976786627
626.0,1.4623359513116267,0.6455132647442925
627.0,1.46582574569331,0.6503710545861107
627.0,1.4694566306626864,0.6550571867165559
628.0,1.4731394326283784,0.6597334527407135
629.0,1.4768100608829837,0.6643339919908632
629.0,1.480063725959509,0.6689093031861869
630.0,1.482919952078884,0.6733466425059186
631.0,1.485927245116473,0.6776690644607694
632.0,1.4890924072972547,0.6818324211987993
632.0,1.4922177346246024,0.6859124250030045
633.0,1.4957583917703643,0.6897834591986763
634.0,1.4995389774362304,0.6936000714033341
634.0,1.5032146323667785,0.6973960905985696
635.0,1.5064133610991703,0.7012070356979913
636.0,1.5095808895821636,0.7048312687044164
637.0,1.5128180934231652,0.7084453964755097
637.0,1.516008810690998,0.7119481148856015
638.0,1.518830086111632,0.715449150618725
639.0,1.521660881201913,0.718943366033481
639.0,1.5242404384063595,0.7224249201722386
640.0,1.5269453658291148,0.7257320726394768
641.0,1.5296833075259237,0.7288905945504907
642.0,1.532698129417766,0.731986083740363
642.0,1.5357599278594627,0.7350252937361802
643.0,1.5389595859901148,0.7380719320789063
644.0,1.5419553787772653,0.741088692168375
644.0,1.5446578415777141,0.7441149162717013
645.0,1.547347964104506,0.7470593684777513
646.0,1.5503951216940188,0.7499479501413383
646.0,1.5530677947202647,0.752818918442302
647.0,1.5558335758117758,0.7556650633334276
648.0,1.558707022502839,0.7584248286015182
649.0,1.5615379671128784,0.7610742220614612
649.0,1.5640502651490036,0.7637107528345266
650.0,1.5666930414757592,0.7662961660207349
651.0,1.5691380059810338,0.7689364466936297
651.0,1.5716315186023677,0.7717756003470502
652.0,1.5739134395691823,0.7748377343245552
653.0,1.5762665424681168,0.7779410014576154
654.0,1.5786164888178558,0.7811136044918342
654.0,1.580963320046852,0.784307511526888
655.0,1.5832996881790553,0.7874735718387195
656.0,1.5856404204100416,0.7906898660368035
656.0,1.5879781578902599,0.7939295936808566
657.0,1.5903055789331766,0.7971606025000813
658.0,1.5926374523127529,0.8004670251239343
658.0,1.5949664459185333,0.8038373860947945
659.0,1.5973072640624035,0.8073056219517354
660.0,1.5999455292391587,0.8106453518263872
661.0,1.602858130118672,0.8138179614050679
661.0,1.6061972142627001,0.8168924002096202
662.0,1.6098514131738728,0.81971753183485
663.0,1.6135063515048291,0.8225127679361944
663.0,1.6170168854483544,0.8254172901051385
664.0,1.6206448318739173,0.8285091916588274
665.0,1.6240133185758825,0.8317538515086629
666.0,1.6273187828147115,0.8352461135967236
666.0,1.630922399744136,0.8388193533921388
